From Index,From X,From Y,From Z,To Index,To X,To Y,To Z,Weight,Tree,Descendants,Width
80,441.6816141632962,329.48533135309066,334.125446831907,109,369.1024472420072,279.53026710048204,379.6268027421022,99.16459703511552,A,76,9.317353242766702
109,369.1024472420072,279.53026710048204,379.6268027421022,26,403.07433326328726,250.10403224179188,460.0470448170065,92.12712778106048,A,1,3.0981103519026085
173,428.80325172867373,284.36324494292677,180.1612162649834,176,524.388524394229,272.44545955145196,156.45059357730693,99.20066324084306,A,26,7.126429300007809
176,524.388524394229,272.44545955145196,156.45059357730693,130,566.8987069834496,279.0959653165624,132.91352919807326,49.044247881814215,A,15,5.207986316139255
130,566.8987069834496,279.0959653165624,132.91352919807326,69,597.5460124507558,216.4178905699627,89.8763694930293,81.97557869160896,A,14,5.820404016182294
69,597.5460124507558,216.4178905699627,89.8763694930293,20,591.0577848999071,193.84377142814947,68.25260677867453,31.926087541493253,A,9,4.117153436281689
20,591.0577848999071,193.84377142814947,68.25260677867453,198,563.259205021187,143.02465729119155,32.98641654351135,67.81627812436672,A,8,4.826207437191842
198,563.259205021187,143.02465729119155,32.98641654351135,6,596.4580523061165,88.0083462981062,59.226638447465604,69.40826450722362,A,7,4.694910377948278
198,563.259205021187,143.02465729119155,32.98641654351135,70,505.7732486862126,139.84213438844492,73.58412319307006,70.44811859075239,A,7,4.712396880260237
130,566.8987069834496,279.0959653165624,132.91352919807326,174,589.2574912619599,321.34348506809465,48.01443476672769,97.43010004527143,A,14,6.077224724446685
174,589.2574912619599,321.34348506809465,48.01443476672769,170,566.6189428523653,352.4363049143582,15.411826788588833,50.420207923628794,A,3,3.5069653243754138
170,566.6189428523653,352.4363049143582,15.411826788588833,76,543.4090232390196,373.86073659220654,37.91093333388786,38.78036147992281,A,2,2.9676348474669947
76,543.4090232390196,373.86073659220654,37.91093333388786,195,537.2143937948503,384.2307130012265,119.90685302529829,82.88088254063435,A,1,3.0172659498336234
114,55.55619216426062,472.31603929218124,339.5815683430098,129,79.54931778064082,422.6979544143455,425.7348161408094,102.27417332785721,A,2,3.7818037954598025
129,79.54931778064082,422.6979544143455,425.7348161408094,58,50.081600860497645,449.8876683519198,449.00060080222704,46.356484124707634,A,1,2.6093216784982545
138,186.62360032301848,141.9413485022746,146.9561981937374,179,149.83277608990844,138.30608699777824,243.20794633613176,103.10760832462648,A,53,8.597885271501955
179,149.83277608990844,138.30608699777824,243.20794633613176,159,133.02182850617962,125.60676558188149,328.0505338959407,87.41936505678235,A,51,8.171362100553097
159,133.02182850617962,125.60676558188149,328.0505338959407,15,98.98071193312128,106.80927017856267,323.3484296465615,39.16954474269989,A,49,6.618905048763399
15,98.98071193312128,106.80927017856267,323.3484296465615,67,76.44273703861853,106.05297672875321,303.90019240446105,29.77862024930779,A,47,6.116466583235027
15,98.98071193312128,106.80927017856267,323.3484296465615,97,76.72267417631713,157.65550345193674,333.7359129412114,56.46821665388701,A,47,7.177537704273491
97,76.72267417631713,157.65550345193674,333.7359129412114,135,78.34139257102446,192.47160982478925,362.4095906029688,45.13270768364682,A,44,6.675534065142004
67,76.44273703861853,106.05297672875321,303.90019240446105,168,89.65977535726664,62.64724330030052,248.7948625775887,71.38168652887724,A,1,2.906676511739729
135,78.34139257102446,192.47160982478925,362.4095906029688,182,125.86736453365344,251.73960133895653,306.1614739276024,94.52652251427445,A,43,7.9846435688820545
182,125.86736453365344,251.73960133895653,306.1614739276024,25,59.26035408900518,259.3961182837277,267.4946522248648,77.39663553857072,A,5,4.435300215914882
25,59.26035408900518,259.3961182837277,267.4946522248648,165,33.20362040894591,250.09175515994988,256.94337284854,29.611721322643657,A,4,3.298989332461886
165,33.20362040894591,250.09175515994988,256.94337284854,144,42.23797875563313,226.10852178488784,209.86986171702912,53.59785969707674,A,1,2.705744983193979
