From Index,From X,From Y,From Z,To Index,To X,To Y,To Z,Weight,Tree,Descendants,Width
71,546.4663202607904,201.20634819610981,251.71103060986212,7,553.0008447618006,218.45922056206567,320.47266682766775,71.19356874521816,B,8,4.885203815521955
101,523.1336603629708,295.81277727627975,184.2315392453287,30,589.0696620742428,283.2056725772095,119.9138108314813,92.96916477456182,B,11,5.655003832870881
50,508.40233696158936,302.07417505520897,368.29977633306726,160,568.6885530399938,360.95352055007055,320.7861197934105,96.74064674542869,B,20,6.632232546854981
160,568.6885530399938,360.95352055007055,320.7861197934105,80,586.6146798374857,431.2673225180478,379.01409302919546,93.03694769444542,B,2,3.693357627466051
175,318.33337198712195,100.69474434660401,309.5211419929212,96,277.0095033235063,113.14757880932677,221.81185137016425,97.75302997365846,B,7,5.11454574039741
96,277.0095033235063,113.14757880932677,221.81185137016425,196,244.5463754868226,131.2801012796749,208.10962844353068,39.62819644154539,B,1,2.509002400299597
65,461.76236402462155,135.98893196156757,95.30145268419517,32,503.7494269604328,134.13474576737397,5.809163836219278,98.86971843627381,B,1,3.1533038738521313
192,288.4732367813272,573.8439766305805,273.88723629625093,154,361.3309507300951,567.810545548167,341.7825215014229,99.77183232535302,B,97,9.918475402175835
154,361.3309507300951,567.810545548167,341.7825215014229,118,387.74518690857167,569.2773932518469,431.30516146681873,93.3497004893536,B,96,9.729623622149655
118,387.74518690857167,569.2773932518469,431.30516146681873,17,375.6147818173922,531.9297368757285,419.4127742134772,41.02953861607718,B,95,7.901418404564217
17,375.6147818173922,531.9297368757285,419.4127742134772,1,337.5310420930432,486.0655602270306,424.5229766983724,59.8331688989607,B,94,8.659991476447455
1,337.5310420930432,486.0655602270306,424.5229766983724,166,380.4163507488752,478.41464872281097,363.81764839819897,74.71829112997176,B,93,9.130140689975516
166,380.4163507488752,478.41464872281097,363.81764839819897,139,404.76457012152,446.2768644082699,359.25984191976636,40.57642871374023,B,6,3.950083422937858
1,337.5310420930432,486.0655602270306,424.5229766983724,153,285.26832335856096,421.4698491225957,432.7395202177771,83.4955642535188,B,93,9.387211180464176
153,285.26832335856096,421.4698491225957,432.7395202177771,92,342.31052220355156,422.83731291112997,486.36151129175073,78.30070454997008,B,85,9.03225414179395
92,342.31052220355156,422.83731291112997,486.36151129175073,150,333.14585297190627,445.13253564872304,520.4915458999974,41.78429587063144,B,83,7.674017674319913
150,333.14585297190627,445.13253564872304,520.4915458999974,48,350.2939634842297,477.710773546178,539.9817335076892,41.65653240044177,B,12,4.728420486869465
92,342.31052220355156,422.83731291112997,486.36151129175073,104,390.42533208963164,416.75479992706454,452.44342390133534,59.18165718192429,B,83,8.371751017156877
104,390.42533208963164,416.75479992706454,452.44342390133534,66,420.0166096075317,441.99567423487036,457.3991339499039,39.208474888081426,B,2,2.9757914136896817
92,342.31052220355156,422.83731291112997,486.36151129175073,190,320.61942309861047,373.81924108342054,451.63277162843434,63.869871650796846,B,83,8.532838658733871
190,320.61942309861047,373.81924108342054,451.63277162843434,149,308.0734421710399,339.5236127116216,392.1288403341605,69.81625600334903,B,66,8.239011759895863
66,420.0166096075317,441.99567423487036,457.3991339499039,162,480.17288153917826,431.4552326277749,505.2580952580159,77.59096686778791,B,1,2.967924103905069
139,404.76457012152,446.2768644082699,359.25984191976636,68,458.31068222941434,506.7308290804622,333.6539448012236,84.72030414076225,B,5,4.536692856569705
68,458.31068222941434,506.7308290804622,333.6539448012236,186,478.19248510933437,538.2152093192608,369.4322941430892,51.63954459913281,B,4,3.7910594833044686
149,308.0734421710399,339.5236127116216,392.1288403341605,79,213.83449877804412,351.10278574421045,401.69510688912385,95.42834566179752,B,65,8.874577531453086
79,213.83449877804412,351.10278574421045,401.69510688912385,10,196.19208354596535,383.79718878990997,426.98407278637234,44.941190481427256,B,64,7.323288385260279
10,196.19208354596535,383.79718878990997,426.98407278637234,75,216.91356193410095,445.90090545384373,380.66730013756836,80.1966004183789,B,63,8.430903667533652
10,196.19208354596535,383.79718878990997,426.98407278637234,194,105.7863002760502,390.3949309558387,390.6696991007782,97.64972906522536,B,63,8.856311797651978
153,285.26832335856096,421.4698491225957,432.7395202177771,87,268.5008952109415,519.0228014645057,447.8448067117803,100.12939047739414,B,85,9.60495035667827
71,546.4663202607904,201.20634819610981,251.71103060986212,172,551.1410518381133,101.96811924608468,270.66355803414257,101.13989072678362,B,8,5.333387230444299
172,551.1410518381133,101.96811924608468,270.66355803414257,13,589.023972040944,93.21822863872046,298.23624268680237,47.66475813103329,B,6,4.1123224532695986
172,551.1410518381133,101.96811924608468,270.66355803414257,61,580.1409681266992,105.68408095237798,212.34705288638665,65.23510012865675,B,6,4.447932069598668
61,580.1409681266992,105.68408095237798,212.34705288638665,8,597.430063111826,134.7275079850375,138.08248188267203,81.59448489678653,B,3,3.9554465016187232
8,597.430063111826,134.7275079850375,138.08248188267203,5,539.7305139074036,77.83361854143219,125.8188443694385,81.95455716109224,B,2,3.578086009803499
5,539.7305139074036,77.83361854143219,125.8188443694385,12,512.816923837636,0.4495678686110782,160.98493252999378,89.15877065938712,B,1,3.072847573608413
194,105.7863002760502,390.3949309558387,390.6696991007782,70,92.47419630730211,425.2425733954055,296.2523186392582,101.51951550754207,B,60,8.834362114263426
70,92.47419630730211,425.2425733954055,296.2523186392582,81,46.07538005329512,470.5401252079771,273.4309956273046,68.74249874714793,B,59,7.980302087660713
70,92.47419630730211,425.2425733954055,296.2523186392582,159,166.01491086173377,450.90962588283844,273.8386950861907,81.05186488507009,B,59,8.31579464080542
159,166.01491086173377,450.90962588283844,273.8386950861907,123,168.8584351393805,434.13910331862024,265.84895652067934,18.792870449714098,B,18,4.288608541822729
123,168.8584351393805,434.13910331862024,265.84895652067934,45,205.11304166413208,471.97048218716486,288.4869193141807,57.07965557709573,B,16,5.497311311177986
45,205.11304166413208,471.97048218716486,288.4869193141807,83,184.2619532578834,447.3060235875129,328.6600901174841,51.54597033843222,B,15,5.273166624626108
83,184.2619532578834,447.3060235875129,328.6600901174841,58,188.06380101036245,455.47818747129435,370.11791797774555,42.42628666012948,B,7,4.1512918372931304
45,205.11304166413208,471.97048218716486,288.4869193141807,35,168.10886687082984,475.28560686385947,237.29815442156362,63.25020675845194,B,15,5.549940180451373
83,184.2619532578834,447.3060235875129,328.6600901174841,183,255.54685219689432,449.6882215321555,303.6979483411374,75.56666067688113,B,7,4.795755877792929
183,255.54685219689432,449.6882215321555,303.6979483411374,54,256.6248798566788,437.77480791990996,282.131556988875,24.66172750418425,B,5,3.332332852923869
54,256.6248798566788,437.77480791990996,282.131556988875,15,302.0653291838932,405.9723377502263,257.70523225720274,60.60426456817923,B,1,2.7901387220242433
183,255.54685219689432,449.6882215321555,303.6979483411374,185,231.2707491118915,379.2497377277724,284.2858608059813,76.99180686363056,B,5,4.429489015715383
185,231.2707491118915,379.2497377277724,284.2858608059813,119,203.84020772347463,357.13687801544614,229.46673297902396,65.1655579368961,B,2,3.378796443757121
35,168.10886687082984,475.28560686385947,237.29815442156362,37,156.41498413311686,540.3790114133335,194.93709635008054,78.53889132309183,B,6,4.659174798312993
37,156.41498413311686,540.3790114133335,194.93709635008054,18,194.23282244466017,534.695430455665,189.1343733259943,38.68027380402918,B,5,3.7291932202555715
159,166.01491086173377,450.90962588283844,273.8386950861907,100,119.73359960631743,503.9938602494979,313.0542383828772,80.6086505647468,B,18,6.1718240862373035
37,156.41498413311686,540.3790114133335,194.93709635008054,180,164.96379420358355,579.8448985626229,279.5008501274372,93.71054825908749,B,5,4.65253469848466
119,203.84020772347463,357.13687801544614,229.46673297902396,199,247.4097758133188,280.9650203498436,266.5742831556121,95.27554483639747,B,1,3.1242469911727864
18,194.23282244466017,534.695430455665,189.1343733259943,141,125.75762276224809,513.1356103221195,123.86051907114309,97.02759847085053,B,2,3.732341033586613
81,46.07538005329512,470.5401252079771,273.4309956273046,22,72.75655970613333,376.3246996851707,271.58733220029256,97.93789281449041,B,39,7.861471434100921
22,72.75655970613333,376.3246996851707,271.58733220029256,49,46.772196605813555,301.35351043817155,282.6157354541498,80.10925053430663,B,38,7.427908859909809
49,46.772196605813555,301.35351043817155,282.6157354541498,99,31.202399615373366,287.91095065967494,353.15528569704975,73.47754174026636,B,28,6.734853642798754
99,31.202399615373366,287.91095065967494,353.15528569704975,90,119.86385964223727,287.5231131511245,315.9094802381728,96.16784772629951,B,27,7.138359486440576
22,72.75655970613333,376.3246996851707,271.58733220029256,73,69.06985111645183,374.58044275807526,175.10736951000467,96.56612994819817,B,38,7.783090956365326
73,69.06985111645183,374.58044275807526,175.10736951000467,25,17.18802129249579,413.30090102292843,114.35470503516021,88.77997744376374,B,8,5.16239527183593
90,119.86385964223727,287.5231131511245,315.9094802381728,102,122.67213495560465,234.57774619464954,400.6715903066589,99.97856568111793,B,26,7.140359244642675
